no,category,name,description,idea,url,docsUrl,auth,status,httpStatus,elapsedMs,contentType,classification,classification_confidence,classification_reason,idea_engine_eligible,error,checkedAt
174,음악·미디어·예술,Pexels / Unsplash,,,https://api.pexels.com/v1/search?query=nature&per_page=1,https://www.pexels.com/api/documentation/,api_key,LIVE,200.0,57,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:23.423Z
175,음악·미디어·예술,TMDB API,,,https://api.themoviedb.org/3/movie/popular?api_key=YOUR_KEY,https://developer.themoviedb.org/docs,api_key,AUTH_REQUIRED,401.0,559,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:23.971Z
176,음악·미디어·예술,OMDb API,,,https://www.omdbapi.com/?apikey=YOUR_KEY&s=Batman,https://www.omdbapi.com/,api_key,AUTH_REQUIRED,401.0,345,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:23.768Z
177,음악·미디어·예술,TVMaze API,,,https://api.tvmaze.com/shows/1,https://www.tvmaze.com/api,none,LIVE,200.0,671,application/json; charset=UTF-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:24.439Z
178,음악·미디어·예술,Jikan API / AniList,,,https://api.jikan.moe/v4/anime?q=naruto&limit=1,https://docs.api.jikan.moe/,none,SERVER_ERROR,504.0,906,application/json,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,,2026-08-24T06:50:24.877Z
179,음악·미디어·예술,MangaDex API,,,https://api.mangadex.org/manga?limit=1,https://api.mangadex.org/docs/,none,LIVE,200.0,436,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:24.416Z
180,음악·미디어·예술,Open Library Books,,,https://openlibrary.org/search.json?q=harry+potter&limit=1,https://openlibrary.org/developers/api,none,LIVE,200.0,952,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:25.368Z
181,음악·미디어·예술,Google Books API,,,https://www.googleapis.com/books/v1/volumes?q=harry+potter&maxResults=1,https://developers.google.com/books/docs/v1/using,none/api_key,RATE_LIMITED,429.0,320,application/json; charset=UTF-8,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,,2026-08-24T06:50:24.759Z
182,음악·미디어·예술,Project Gutenberg,,,https://gutendex.com/books/?search=pride,https://gutendex.com/,none,TIMEOUT,,8002,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,This operation was aborted,2026-08-24T06:50:32.761Z
183,음악·미디어·예술,Metropolitan Museum (Met),,,https://collectionapi.metmuseum.org/public/collection/v1/search?q=apollo&hasImages=true,https://metmuseum.github.io/,none,LIVE,200.0,877,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:25.665Z
184,음악·미디어·예술,Art Institute of Chicago,,,https://api.artic.edu/api/v1/artworks/search?q=Monet&limit=1,https://api.artic.edu/docs/,none,LIVE,200.0,1027,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:25.905Z
185,음악·미디어·예술,Rijksmuseum API,,,https://www.rijksmuseum.nl/api/en/collection?key=YOUR_KEY&format=json&ps=1&q=Rembrandt,https://data.rijksmuseum.nl/object-metadata/api/,api_key,NOT_FOUND,410.0,1209,,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:26.577Z
186,음악·미디어·예술,Harvard Art Museums,,,https://api.harvardartmuseums.org/object?apikey=YOUR_KEY&size=1,https://harvardartmuseums.org/collections/api,api_key,AUTH_REQUIRED,401.0,787,text/plain; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:26.453Z
187,음악·미디어·예술,PokéAPI,,,https://pokeapi.co/api/v2/pokemon/pikachu,https://pokeapi.co/docs/v2,none,LIVE,200.0,164,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:26.074Z
188,음악·미디어·예술,RAWG Video Games,,,https://api.rawg.io/api/games?key=YOUR_KEY&page_size=1,https://rawg.io/apidocs,api_key,AUTH_REQUIRED,401.0,1408,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:27.482Z
189,음악·미디어·예술,Steam Web API,,,https://api.steampowered.com/ISteamApps/GetAppList/v2/,https://steamcommunity.com/dev,none,NOT_FOUND,404.0,299,text/html; charset=UTF-8,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:26.752Z
190,음악·미디어·예술,BoardGameGeek XML,,,https://boardgamegeek.com/wiki/page/XML_API2,https://boardgamegeek.com/wiki/page/BGG_XML_API2,none,FORBIDDEN,403.0,191,text/html; charset=UTF-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:26.768Z
191,지식·언어·학술,Wikidata SPARQL,,,https://query.wikidata.org/sparql?query=SELECT%20%3Fitem%20WHERE%20%7B%20%3Fitem%20wdt%3AP31%20wd%3AQ146%20.%7D%20LIMIT%201&format=json,https://www.wikidata.org/wiki/Wikidata:SPARQL_query_service,none,LIVE,200.0,1073,application/sparql-results+json;charset=utf-8,REAL_API,0.99,Wikidata SPARQL endpoint가 구조화된 SPARQL JSON 응답을 반환함,True,,2026-08-24T06:50:27.825Z
192,지식·언어·학술,Wikipedia Action API,,,https://en.wikipedia.org/w/api.php?action=query&prop=info&titles=Seoul&format=json,https://www.mediawiki.org/wiki/API:Main_page,none,LIVE,200.0,597,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:27.365Z
193,지식·언어·학술,arXiv API,,,https://export.arxiv.org/api/query?search_query=all:quantum&max_results=1,https://info.arxiv.org/help/api/index.html,none,LIVE,200.0,515,application/atom+xml; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:27.470Z
194,지식·언어·학술,Semantic Scholar API,,,https://api.semanticscholar.org/graph/v1/paper/search?query=quantum&limit=1,https://api.semanticscholar.org/api-docs/graph,api_key/none,RATE_LIMITED,429.0,427,application/json,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,,2026-08-24T06:50:27.659Z
195,지식·언어·학술,Crossref API,,,https://api.crossref.org/works?query=quantum&rows=1,https://api.crossref.org/swagger-ui/index.html,none,LIVE,200.0,799,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:28.165Z
196,지식·언어·학술,OpenAlex API,,,https://api.openalex.org/works?search=quantum&per-page=1,https://docs.openalex.org/api,none,LIVE,200.0,1035,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:28.507Z
197,지식·언어·학술,CORE API,,,https://api.core.ac.uk/v3/search/works?q=quantum&limit=1,https://core.ac.uk/services/api,api_key,LIVE,200.0,7029,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:34.511Z
198,지식·언어·학술,ORCID API,,,https://pub.orcid.org/v3.0/search/?q=family-name:Einstein,https://info.orcid.org/documentation/integration-guide/,accept,LIVE,200.0,332,application/json;charset=UTF-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:27.991Z
199,지식·언어·학술,NIH PubMed API,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=cancer&retmode=json&retmax=1,https://www.ncbi.nlm.nih.gov/books/NBK25501/,none/api_key,LIVE,200.0,439,application/json; charset=UTF-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:28.264Z
200,지식·언어·학술,Free Dictionary API,,,https://api.dictionaryapi.dev/api/v2/entries/en/hello,https://dictionaryapi.dev/,none,LIVE,200.0,212,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:28.203Z
201,지식·언어·학술,Datamuse API,,,https://api.datamuse.com/words?ml=tree&max=1,https://www.datamuse.com/api/,none,LIVE,200.0,1450,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:29.615Z
202,지식·언어·학술,Urban Dictionary API,,,https://api.urbandictionary.com/v0/define?term=api,https://www.urbandictionary.com/,none,LIVE,200.0,748,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:28.951Z
203,지식·언어·학술,Numbers API,,,https://numbersapi.com/42/math?json,http://numbersapi.com/,none,NETWORK_ERROR,,544,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,fetch failed,2026-08-24T06:50:28.808Z
204,지식·언어·학술,Wolfram Alpha API,,,https://api.wolframalpha.com/v2/query?input=pi&appid=YOUR_APPID&output=json,https://products.wolframalpha.com/api/,app_id,AUTH_REQUIRED,401.0,999,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:29.506Z
205,지식·언어·학술,Periodic Table API,,,https://periodic-table.p.rapidapi.com/,https://github.com/Bowserinator/Periodic-Table-JSON,none,AUTH_REQUIRED,401.0,525,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:29.333Z
206,지식·언어·학술,CERN Open Data,,,https://opendata.cern.ch/api/,https://opendata.cern.ch/docs/api,none,NOT_FOUND,404.0,1163,application/json,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:30.114Z
207,지식·언어·학술,Hacker News Firebase,,,https://hacker-news.firebaseio.com/v0/topstories.json,https://github.com/HackerNews/API,none,LIVE,200.0,373,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:29.706Z
208,지식·언어·학술,RSSHub,,,https://rsshub.app/,https://docs.rsshub.app/,none,FORBIDDEN,403.0,204,text/html; charset=UTF-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:29.710Z
209,지식·언어·학술,NewsAPI / GNews,,,https://newsapi.org/v2/top-headlines?country=us&apiKey=YOUR_KEY,https://newsapi.org/docs,api_key,AUTH_REQUIRED,401.0,281,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:29.896Z
210,지식·언어·학술,The Guardian API,,,https://content.guardianapis.com/search?api-key=test&q=climate,https://open-platform.theguardian.com/documentation/,api_key,LIVE,200.0,2030,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.736Z
211,지식·언어·학술,New York Times API,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=YOUR_KEY,https://developer.nytimes.com/apis,api_key,AUTH_REQUIRED,401.0,255,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:29.965Z
212,지식·언어·학술,OpenFDA API,,,https://api.fda.gov/drug/label.json?limit=1,https://open.fda.gov/apis/,none,LIVE,200.0,990,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:30.886Z
213,지식·언어·학술,RxNorm API,,,https://rxnav.nlm.nih.gov/REST/drugs.json?name=aspirin,https://lhncbc.nlm.nih.gov/RxNav/APIs/,none,LIVE,200.0,1070,application/json;charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.036Z
214,지식·언어·학술,ClinicalTrials.gov,,,https://clinicaltrials.gov/data-api/api/v2/studies?pageSize=1,https://clinicaltrials.gov/data-api/about-api,none,LIVE,200.0,252,text/html,API_PORTAL,0.92,HTTP 200이지만 API 문서/포털/데이터 진입점 HTML을 반환함,False,,2026-08-24T06:50:30.366Z
215,지식·언어·학술,PubChem API,,,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/aspirin/property/MolecularFormula/JSON,https://pubchem.ncbi.nlm.nih.gov/docs/pug-rest-tutorial,none,LIVE,200.0,638,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.004Z
216,AI·비전·NLP,Hugging Face Inference,,,https://api-inference.huggingface.co/models/,https://huggingface.co/docs/api-inference/,token,NETWORK_ERROR,,46,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,fetch failed,2026-08-24T06:50:30.907Z
217,AI·비전·NLP,Google Gemini API,,,https://generativelanguage.googleapis.com/v1beta/models?key=YOUR_API_KEY,https://ai.google.dev/gemini-api/docs,api_key,HTTP_ERROR,400.0,248,application/json; charset=UTF-8,NEEDS_REVIEW,0.93,구조화 응답이지만 테스트 요청 오류로 실제 데이터 검증이 불완전함,False,,2026-08-24T06:50:31.134Z
218,AI·비전·NLP,Groq API,,,https://api.groq.com/openai/v1/models,https://console.groq.com/docs/api-reference,api_key,AUTH_REQUIRED,401.0,170,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:31.077Z
219,AI·비전·NLP,Roboflow Universe,,,https://api.roboflow.com/,https://docs.roboflow.com/deploy/hosted-api,api_key,LIVE,200.0,351,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.280Z
220,AI·비전·NLP,OCR.Space API,,,https://api.ocr.space/parse/imageurl?apikey=helloworld&url=https://ocr.space/ocrtessample.pdf,https://ocr.space/ocrapi,api_key,LIVE,200.0,887,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.891Z
221,AI·비전·NLP,DeepL API Free,,,https://api-free.deepl.com/v2/translate,https://developers.deepl.com/docs/api-reference/translate,api_key,FORBIDDEN,403.0,784,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:31.820Z
222,AI·비전·NLP,LanguageTool API,,,https://api.languagetool.org/v2/check?text=This%20are%20bad&language=en-US,https://languagetool.org/http-api/,none,LIVE,200.0,891,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:31.968Z
223,AI·비전·NLP,LibreTranslate,,,https://libretranslate.com/translate,https://docs.libretranslate.com/,api_key/none,HTTP_ERROR,405.0,491,text/html; charset=utf-8,NEEDS_REVIEW,0.99,LibreTranslate는 GET이 아닌 POST 기반이라 현재 테스트 방법이 잘못됨,False,,2026-08-24T06:50:31.625Z
224,AI·비전·NLP,MyMemory Translation,,,https://api.mymemory.translated.net/get?q=Hello&langpair=en|ko,https://mymemory.translated.net/doc/spec.php,none,LIVE,200.0,1785,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.066Z
225,AI·비전·NLP,Clarifai API,,,https://api.clarifai.com/v2/models,https://docs.clarifai.com/api-guide/api-overview/,token,NETWORK_ERROR,,18,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,fetch failed,2026-08-24T06:50:31.643Z
226,AI·비전·NLP,Clarifai Moderation,,,https://api.clarifai.com/v2/models/moderation-recognition/outputs,https://docs.clarifai.com/,token,NETWORK_ERROR,,2,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,fetch failed,2026-08-24T06:50:31.645Z
227,AI·비전·NLP,AssemblyAI Speech,,,https://api.assemblyai.com/v2/transcript,https://www.assemblyai.com/docs/api-reference,api_key,AUTH_REQUIRED,401.0,539,application/json; charset=UTF-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.184Z
228,AI·비전·NLP,VoiceRSS,,,https://api.voicerss.org/,https://www.voicerss.org/api/,api_key,LIVE,200.0,811,text/plain; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.547Z
229,AI·비전·NLP,Wit.ai,,,https://api.wit.ai/message?v=20240801&q=hello,https://wit.ai/docs/http/20210927/,token,HTTP_ERROR,400.0,429,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.249Z
230,AI·비전·NLP,Replicate API,,,https://api.replicate.com/v1/models,https://replicate.com/docs/reference/http,token,AUTH_REQUIRED,401.0,172,application/problem+json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.063Z
231,AI·비전·NLP,wger Workout Manager,,,https://wger.de/api/v2/exerciseinfo/?limit=1,https://wger.readthedocs.io/en/latest/api/api.html,none,LIVE,200.0,1006,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:32.974Z
232,AI·비전·NLP,Human Metabolome (HMDB),,,https://hmdb.ca/,https://hmdb.ca/,none,FORBIDDEN,403.0,237,text/html; charset=UTF-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.300Z
233,AI·비전·NLP,Disease.sh,,,https://disease.sh/v3/covid-19/all,https://disease.sh/docs/,none,LIVE,200.0,1328,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.513Z
234,AI·비전·NLP,Open Brewery DB,,,https://api.openbrewerydb.org/v1/breweries?per_page=1,https://www.openbrewerydb.org/,none,LIVE,200.0,759,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.008Z
235,AI·비전·NLP,Open Food Facts API,,,https://world.openfoodfacts.org/api/v2/product/737628064502.json,https://openfoodfacts.github.io/openfoodfacts-server/api/,none,LIVE,200.0,860,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.161Z
236,보안·인프라·개발도구,Have I Been Pwned,,,https://haveibeenpwned.com/api/v3/breachedaccount/test@example.com,https://haveibeenpwned.com/API/v3,api_key,AUTH_REQUIRED,401.0,61,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.608Z
237,보안·인프라·개발도구,VirusTotal Public,,,https://www.virustotal.com/api/v3/domains/example.com,https://docs.virustotal.com/reference/,api_key,AUTH_REQUIRED,401.0,297,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.905Z
238,보안·인프라·개발도구,Shodan API,,,https://api.shodan.io/api-info?key=YOUR_KEY,https://developer.shodan.io/api,api_key,AUTH_REQUIRED,401.0,182,text/html; charset=UTF-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:32.944Z
239,보안·인프라·개발도구,URLhaus API,,,https://urlhaus-api.abuse.ch/v1/urls/recent/,https://urlhaus.abuse.ch/api/,none,AUTH_REQUIRED,401.0,745,application/octet-stream,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:33.650Z
240,보안·인프라·개발도구,Cloudflare Radar,,,https://api.cloudflare.com/client/v4/radar/annotations/outages,https://developers.cloudflare.com/api/,api_token,HTTP_ERROR,400.0,280,application/json,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:33.224Z
241,보안·인프라·개발도구,GitHub REST API,,,https://api.github.com/repos/openai/openai-python,https://docs.github.com/en/rest,token optional,LIVE,200.0,287,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.261Z
242,보안·인프라·개발도구,GitLab / Bitbucket,,,https://gitlab.com/api/v4/projects?per_page=1,https://docs.gitlab.com/api/,token optional,LIVE,200.0,377,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.385Z
243,보안·인프라·개발도구,npm Registry API,,,https://registry.npmjs.org/react/latest,https://github.com/npm/registry/blob/latest/docs/REGISTRY-API.md,none,LIVE,200.0,207,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.273Z
244,보안·인프라·개발도구,PyPI JSON API,,,https://pypi.org/pypi/requests/json,https://warehouse.pypa.io/api-reference/json.html,none,LIVE,200.0,48,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.212Z
245,보안·인프라·개발도구,Packagist API,,,https://repo.packagist.org/p2/monolog/monolog.json,https://packagist.org/apidoc,none,LIVE,200.0,255,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.469Z
246,보안·인프라·개발도구,Docker Hub API,,,https://hub.docker.com/v2/repositories/library/nginx/tags?page_size=1,https://docs.docker.com/docker-hub/api/latest/,none/token,LIVE,200.0,285,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.510Z
247,보안·인프라·개발도구,Libraries.io API,,,https://libraries.io/api/search?q=react&platforms=NPM&api_key=YOUR_KEY,https://libraries.io/api,api_key,FORBIDDEN,403.0,342,text/plain,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:33.603Z
248,보안·인프라·개발도구,Google DNS (DoH),,,https://dns.google/resolve?name=example.com&type=A,https://developers.google.com/speed/public-dns/docs/doh,none,LIVE,200.0,156,application/json; charset=UTF-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.430Z
249,보안·인프라·개발도구,Microlink API,,,https://api.microlink.io/?url=https://example.com,https://microlink.io/docs/api/getting-started/overview,none/freemium,LIVE,200.0,298,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.684Z
250,보안·인프라·개발도구,JSONPlaceholder,,,https://jsonplaceholder.typicode.com/posts/1,https://jsonplaceholder.typicode.com/,none,LIVE,200.0,142,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.573Z
251,보안·인프라·개발도구,DummyJSON / ReqRes,,,https://dummyjson.com/products/1,https://dummyjson.com/docs,none,LIVE,200.0,164,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.633Z
252,보안·인프라·개발도구,Mockaroo API,,,https://api.mockaroo.com/api/,https://www.mockaroo.com/docs,api_key,LIVE,200.0,1433,text/html; charset=utf-8,API_PORTAL,0.92,HTTP 200이지만 API 문서/포털/데이터 진입점 HTML을 반환함,False,,2026-08-24T06:50:34.943Z
253,보안·인프라·개발도구,Random User API,,,https://randomuser.me/api/?results=1,https://randomuser.me/,none,LIVE,200.0,444,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.957Z
254,보안·인프라·개발도구,UUID API,,,https://httpbin.org/uuid,https://httpbin.org/,none,LIVE,200.0,2406,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.979Z
255,보안·인프라·개발도구,QR Code Generator,,,https://api.qrserver.com/v1/create-qr-code/?size=150x150&data=hello,https://goqr.me/api/,none,LIVE,200.0,1221,image/png,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:34.824Z
256,보안·인프라·개발도구,ipify,,,https://api.ipify.org?format=json,https://www.ipify.org/,none,LIVE,200.0,320,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:33.953Z
257,보안·인프라·개발도구,Api2Pdf / html2pdf,,,https://v2.api2pdf.com/html,https://www.api2pdf.com/documentation/,api_key,NOT_FOUND,404.0,404,text/html,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:34.054Z
258,보안·인프라·개발도구,UptimeRobot API,,,https://api.uptimerobot.com/v2/getMonitors,https://uptimerobot.com/api/,api_key,LIVE,200.0,869,text/html; charset=utf-8,NEEDS_REVIEW,0.99,UptimeRobot API endpoint에 GET을 사용해 메서드 오류가 반환됨; POST 테스트 필요,False,,2026-08-24T06:50:34.553Z
259,보안·인프라·개발도구,Shields.io,,,https://img.shields.io/github/stars/openai/openai-python.json,https://shields.io/,none,LIVE,200.0,598,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:34.551Z
260,보안·인프라·개발도구,Lorem Picsum,,,https://picsum.photos/200,https://picsum.photos/,none,LIVE,200.0,468,image/jpeg,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:34.425Z
261,보안·인프라·개발도구,Quotable / Advice Slip,,,https://api.quotable.io/random,https://github.com/lukePeavey/quotable,none,NETWORK_ERROR,,471,,NEEDS_REVIEW,0.97,일시적 오류/타임아웃/레이트리밋/서버오류라 재검증 필요,False,fetch failed,2026-08-24T06:50:34.525Z
